Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Pound sterling (GBP),Canadian dollar (CAD),Swiss franc (CHF),Indian rupee (INR),Chinese renmimbi (CNY),Turkish lira (TRY),Saudi riyal (SAR),Indonesian rupiah (IDR),UAE dirham (AED),Thai baht THB),Vietnamese dong (VND),Egyptian pound (EGP),Korean won (KRW),Russian ruble (RUB),South African rand (ZAR),Australian dollar (AUD)
2013-04-26,1471.5,1129.58,143736.11,949.88,1496.74,1385.71,80042.23,9071.8,2643.55,5518.42,14303715.75,5404.89,43240.02,30798495.0,10190.58,1636234.35,45971.49,13433.03,1430.52
2013-04-29,1467.5,1120.23,144035.12,947.17,1487.97,1374.75,79626.54,9047.14,2630.79,5503.42,14264833.75,5390.42,43012.42,30714775.0,10176.01,1624962.46,45376.93,13172.28,1418.35
2013-04-30,1469.0,1114.23,143095.27,943.85,1477.59,1364.63,79142.38,9056.38,2634.58,5509.12,14282352.5,5396.08,43115.14,30746170.0,10186.41,1617809.41,45483.9,13195.15,1415.15
2013-05-01,1454.75,1102.67,141612.62,935.44,1466.6,1349.79,78374.66,8968.53,2606.18,5455.6,14143806.88,5343.51,42696.9,30447917.5,10087.6,1602115.89,45606.04,13153.99,1413.96
2013-05-02,1469.25,1123.88,144015.87,947.2,1481.52,1372.06,79126.45,9044.7,2634.81,5509.98,14306087.25,5396.63,43240.02,30758748.75,10198.72,1618452.05,45829.95,13167.93,1433.62
2013-05-03,1469.25,1120.15,145367.58,943.7,1481.52,1372.87,79280.72,9044.11,2638.11,5509.98,14302414.13,5396.55,43482.43,30766095.0,10198.72,1612061.03,45561.43,13114.08,1425.49
2013-05-06,1469.25,1125.3,145911.21,945.98,1482.25,1380.07,79670.07,9060.42,2642.22,5509.98,14302414.13,5396.55,43482.43,30758748.75,10198.72,1608020.59,45700.28,13255.87,1435.45
2013-05-07,1444.25,1103.75,143089.06,933.61,1451.33,1359.33,78126.68,8888.06,2596.26,5416.23,14059051.63,5304.73,42728.12,30235373.75,10025.19,1576218.34,44812.19,13042.3,1420.6
2013-05-08,1468.0,1114.36,145067.75,943.11,1472.18,1373.39,79459.15,9014.99,2626.18,5505.29,14283640.0,5391.96,43129.82,30732580.0,10201.72,1594871.61,45623.58,13227.78,1440.13
2013-05-09,1465.5,1119.13,145531.47,945.67,1468.94,1378.67,79474.06,8984.83,2630.35,5495.92,14259315.0,5382.78,43166.28,30694897.5,10194.38,1599080.18,45703.81,13173.97,1438.81
2013-05-10,1426.5,1099.68,145189.17,929.04,1443.26,1365.59,78008.15,8761.13,2572.41,5349.66,13885551.0,5239.46,42381.3,29870910.0,9923.09,1577922.84,44817.06,12998.41,1426.43
2013-05-13,1430.75,1102.06,145571.65,932.48,1445.84,1369.66,78405.08,8794.53,2591.95,5365.6,13931928.13,5255.14,42478.95,29958474.25,9964.39,1590600.33,44863.65,13073.91,1434.98
2013-05-14,1433.75,1104.71,146292.66,939.73,1456.62,1372.6,78547.98,8807.24,2601.68,5376.85,13961140.63,5266.16,42496.35,30022725.0,9985.28,1586659.3,44912.56,13197.31,1445.82
2013-05-15,1410.0,1096.25,144419.23,926.08,1434.89,1364.46,77380.79,8665.72,2567.05,5287.92,13743975.0,5178.93,41919.29,29525400.0,9826.36,1571656.36,44385.74,13092.91,1426.48
2013-05-16,1381.0,1069.13,140806.75,902.14,1402.89,1324.86,75685.69,8492.04,2523.57,5179.03,13464750.0,5072.41,41084.75,28918140.0,9633.79,1541886.5,43263.13,12817.96,1401.18
2013-05-17,1368.75,1067.34,140947.02,900.97,1406.18,1331.59,75110.16,8406.72,2519.32,5133.09,13352840.63,5027.42,40754.52,28723218.75,9548.33,1528209.38,43011.59,12845.72,1405.79
2013-05-20,1354.75,1053.75,138814.45,890.05,1392.61,1311.47,74653.49,8316.67,2502.15,5080.72,13218973.13,4976.0,40391.85,28440266.75,9458.8,1512917.06,42349.48,12828.87,1383.46
2013-05-21,1360.75,1057.1,139538.11,898.69,1401.5,1321.29,75229.05,8349.02,2515.41,5103.29,13284321.88,4998.03,40536.73,28575750.0,9499.4,1511384.96,42566.98,13019.59,1392.43
2013-05-22,1408.5,1093.85,145786.78,936.28,1455.75,1379.77,78258.02,8635.65,2603.19,5282.16,13754706.75,5173.42,41973.28,29578500.0,9834.08,1568892.94,44073.35,13500.89,1455.29
2013-05-23,1380.5,1069.99,140031.01,916.42,1427.78,1338.46,76811.02,8467.99,2555.44,5177.15,13489555.75,5070.58,41318.35,28990500.0,9638.58,1557997.72,43354.6,13211.25,1422.54
2013-05-24,1390.25,1075.17,140672.44,918.32,1435.36,1335.75,77304.85,8524.46,2566.82,5213.71,13586218.13,5106.39,41610.17,29195250.0,9706.66,1567159.31,43555.13,13289.05,1436.58
2013-05-27,1390.25,1074.47,140519.51,920.6,1434.95,1337.91,77242.29,8509.86,2564.87,5213.71,13610547.5,5106.6,41519.8,29195250.0,9706.66,1560312.26,43596.5,13369.89,1442.39
2013-05-28,1376.5,1070.75,140884.76,915.5,1429.7,1343.46,76980.75,8426.24,2559.46,5162.15,13479376.25,5055.88,41315.65,28903747.0,9609.35,1551108.82,43339.08,13461.83,1430.06
2013-05-29,1382.5,1066.17,139514.98,914.59,1437.25,1328.58,77675.76,8470.16,2572.14,5184.65,13551956.25,5077.92,41751.5,29043560.0,9653.37,1566234.12,43614.4,13530.53,1435.99
2013-05-30,1413.5,1082.77,142657.47,928.96,1455.69,1348.05,79502.3,8666.03,2650.38,5300.91,13859367.5,5191.78,42645.29,29694808.0,9871.53,1593650.51,44863.07,14122.99,1458.65
2013-05-31,1394.5,1076.0,140809.62,919.79,1441.28,1338.16,78768.31,8554.56,2616.36,5229.65,13659127.5,5121.93,42218.48,29302628.5,9738.84,1575366.58,44535.1,14028.32,1454.5
2013-06-03,1402.5,1076.4,139639.89,916.85,1450.96,1337.56,79661.98,8599.71,2650.65,5259.79,13751512.5,5151.38,42734.16,29459512.5,9796.81,1582089.85,44773.04,13834.33,1444.31
2013-06-04,1399.5,1070.65,140152.91,915.1,1447.71,1327.99,78994.77,8576.97,2622.1,5248.4,13715100.0,5140.36,42558.78,29400696.0,9775.86,1570518.83,44689.53,13614.34,1451.24
2013-06-05,1404.0,1072.9,139361.03,912.22,1455.32,1324.67,79708.58,8603.43,2652.02,5265.42,13748670.0,5156.89,42878.15,29509272.0,9810.24,1566653.19,45127.71,14039.65,1473.94
2013-06-06,1400.0,1061.05,137725.0,901.83,1444.45,1308.79,79646.0,8590.68,2654.61,5250.42,13709500.0,5142.13,42839.99,29418200.0,9784.53,1562189.8,45135.99,13988.45,1469.28
2013-06-07,1386.0,1048.37,134975.6,891.98,1414.76,1295.98,79105.95,8501.03,2602.01,5197.85,13589730.0,5090.64,42453.17,29130948.0,9686.68,1548265.88,44643.05,13793.19,1461.49
2013-06-10,1383.25,1048.35,137135.4,890.95,1409.05,1299.01,80103.99,8484.16,2630.73,5187.6,13573140.63,5080.75,42604.08,29073148.5,9670.09,1559441.47,44741.56,14081.14,1464.84
2013-06-11,1374.25,1035.26,133109.83,881.07,1400.02,1274.27,80386.75,8428.96,2602.0,5153.71,13502006.25,5047.55,42553.65,28897729.0,9607.17,1557368.81,44597.85,13869.62,1461.73
2013-06-12,1382.75,1036.82,132322.25,881.49,1407.98,1272.68,79881.45,8481.1,2595.91,5185.45,13633915.0,5078.77,42796.11,29062639.5,9667.15,1567519.97,44517.63,13843.4,1454.68
2013-06-13,1385.0,1041.39,130501.61,883.23,1408.06,1279.39,80385.39,8496.14,2584.89,5194.03,13687262.5,5087.04,42602.59,29134167.5,9685.93,1571143.87,44351.15,13758.31,1444.06
2013-06-14,1391.25,1042.92,131591.37,887.42,1414.83,1281.2,80073.38,8529.47,2579.17,5217.46,13735115.63,5109.92,42516.6,29220423.75,9729.36,1567312.42,44011.7,13820.26,1445.68
2013-06-17,1384.75,1037.46,131274.28,881.28,1408.29,1280.89,80017.76,8481.59,2586.99,5193.37,13691715.63,5086.12,42449.51,29125446.75,9687.36,1559574.69,43986.92,13665.82,1446.44
2013-06-18,1366.75,1020.53,130654.45,875.65,1395.79,1258.03,80317.06,8376.13,2578.44,5125.72,13537658.75,5020.0,42109.56,28750269.63,9561.44,1545862.32,43780.07,13683.22,1443.78
2013-06-19,1372.75,1024.13,130418.1,876.6,1398.76,1262.11,80635.32,8410.7,2587.77,5148.29,13600520.63,5042.04,42109.09,28876482.63,9609.46,1552237.06,44330.21,13629.97,1439.47
2013-06-20,1292.5,981.03,126774.85,835.79,1338.77,1203.83,77226.88,7920.7,2497.17,4847.33,12828062.5,4747.29,40235.51,27188383.75,9052.35,1480817.19,42486.74,13258.27,1407.42
2013-06-21,1295.25,985.99,126254.48,841.65,1356.0,1210.73,76646.4,7943.64,2511.55,4857.64,12855356.25,4757.39,40217.5,27246231.38,9071.61,1492451.81,42547.33,13211.16,1406.58
2013-06-24,1286.75,982.67,125554.63,835.69,1354.5,1202.6,76918.69,7907.21,2515.92,4825.89,12777427.5,4726.17,40024.35,27067429.63,9019.02,1494366.92,42386.18,12996.11,1388.15
2013-06-25,1279.0,978.24,125003.05,830.28,1344.55,1201.88,76343.49,7859.84,2474.23,4796.57,12687680.0,4697.64,39565.86,26904404.5,8964.7,1483831.73,42116.37,12895.58,1383.68
2013-06-26,1236.25,950.78,120454.02,805.98,1294.54,1165.04,74873.47,7599.23,2397.34,4636.18,12269781.25,4540.68,38509.18,26005136.88,8672.6,1427250.63,40754.69,12498.73,1327.09
2013-06-27,1232.75,948.05,121444.37,810.73,1293.22,1169.39,74291.68,7580.18,2372.49,4623.12,12235043.75,4527.77,38430.97,25909939.5,8653.1,1417261.62,40402.75,12273.57,1328.75
2013-06-28,1192.0,917.03,118407.31,785.92,1257.5,1127.81,70834.59,7316.02,2299.9,4470.24,11830600.0,4378.22,36969.88,25276360.0,8367.06,1361323.37,39130.96,11833.22,1302.23
2013-07-01,1242.75,953.36,123958.09,816.28,1305.2,1177.01,73858.18,7621.41,2389.75,4660.56,12337400.63,4564.68,38543.89,26321445.0,8723.3,1407227.78,40955.76,12286.14,1348.03
2013-07-02,1252.5,960.91,125757.26,825.62,1321.07,1186.99,74739.79,7681.58,2413.76,4697.12,12441082.5,4600.43,38771.12,26540475.0,8791.55,1420303.5,41409.52,12401.82,1366.84
2013-07-03,1250.0,963.61,124618.74,819.24,1316.81,1186.25,75334.36,7663.5,2433.56,4688.25,12425000.0,4591.25,38862.5,26521875.0,8786.06,1429687.5,41465.61,12622.5,1378.4
2013-07-04,1251.75,969.33,125206.29,830.87,1315.71,1197.11,75248.94,7667.97,2431.09,4694.38,12442395.0,4597.68,38916.9,26578407.75,8797.74,1425993.54,41558.1,12522.82,1364.16
2013-07-05,1212.75,944.91,122372.54,814.88,1284.06,1166.18,73244.02,7437.31,2385.72,4548.12,12057766.88,4454.43,37752.89,25756384.5,8523.63,1385354.59,40410.34,12325.18,1337.76
2013-07-08,1235.25,960.2,124865.24,826.95,1304.36,1191.28,75183.48,7576.65,2408.49,4632.43,12296913.75,4537.07,38830.08,26240415.75,8670.65,1423347.57,41081.62,12593.56,1353.48
2013-07-09,1255.5,981.93,126887.09,846.54,1322.48,1222.23,75738.03,7695.59,2444.27,4708.38,12501641.25,4611.45,39303.42,26670586.5,8813.17,1433404.29,41478.57,12630.96,1372.06
2013-07-10,1256.0,976.86,125731.87,840.44,1320.37,1215.05,75334.87,7704.43,2458.56,4710.25,12516040.0,4613.29,39281.39,26681208.0,8803.49,1426439.14,41371.24,12619.35,1368.86
2013-07-11,1285.0,985.35,126880.89,850.06,1336.53,1221.78,76823.71,7883.73,2511.79,4819.33,12811450.0,4719.8,39969.92,27284405.0,8992.3,1441962.63,41858.87,12820.77,1404.91
2013-07-12,1279.75,980.39,127239.13,846.54,1329.72,1213.01,76689.0,7854.47,2500.95,4799.32,12787901.88,4700.59,39877.0,27160134.25,8955.56,1439078.88,41783.69,12747.78,1412.61
2013-07-15,1284.75,984.67,128314.41,850.57,1337.23,1221.09,76898.71,7885.54,2489.4,4818.07,12869983.13,4718.95,40032.8,27272673.0,8996.78,1441425.2,41934.55,12721.27,1412.98
2013-07-16,1291.5,983.06,128226.56,854.03,1342.58,1216.21,76476.17,7923.35,2479.94,4843.71,12960202.5,4743.74,40094.62,27408858.75,9044.05,1443897.0,41888.05,12706.62,1399.01
2013-07-17,1297.25,990.76,129407.16,854.97,1352.71,1224.47,77173.39,7959.02,2485.98,4865.21,13030876.25,4764.8,40318.51,27550995.5,9084.32,1454865.88,41984.71,12775.84,1407.53
2013-07-18,1283.25,980.22,129127.03,844.3,1333.75,1214.21,76488.11,7880.82,2465.64,4812.7,12909495.0,4713.38,39883.39,27234414.75,8986.02,1445260.31,41567.03,12712.84,1401.08
2013-07-19,1295.75,986.15,130086.81,849.14,1344.02,1218.78,77272.04,7953.18,2487.39,4859.58,13057920.63,4759.29,40278.38,27499702.25,9073.55,1453507.56,41945.04,12760.87,1408.5
2013-07-22,1327.0,1005.8,131963.5,863.4,1372.12,1241.01,79042.74,8149.5,2537.62,4976.71,13356255.0,4874.14,41249.78,28162921.0,9291.99,1484813.22,42903.23,13022.51,1434.98
2013-07-23,1333.5,1008.81,133036.63,867.77,1372.37,1248.62,79696.63,8184.22,2546.65,5001.22,13601700.0,4898.01,41278.47,28300870.5,9337.5,1489585.92,43146.06,13044.63,1441.7
2013-07-24,1335.0,1008.58,133720.27,869.34,1373.38,1248.43,78885.15,8191.56,2554.19,5006.78,13697100.0,4903.45,41318.25,28332705.0,9347.34,1485654.55,43229.63,12992.09,1450.22
2013-07-25,1326.0,1001.85,132096.11,865.93,1363.06,1238.09,78393.11,8134.61,2553.28,4972.96,13614705.0,4870.53,41245.22,28145013.0,9284.05,1479948.41,43278.64,12984.85,1442.87
2013-07-26,1331.0,1003.43,130611.02,865.94,1370.2,1236.96,78502.37,8161.16,2566.57,4991.72,13662715.0,4888.76,41427.38,28234503.0,9319.06,1478940.52,43706.03,13054.45,1441.49
2013-07-29,1329.75,1003.32,130282.24,866.32,1364.46,1238.26,78943.92,8154.69,2557.18,4986.76,13659856.88,4884.17,41474.89,28217295.0,9310.31,1476753.6,43627.76,13043.52,1444.67
2013-07-30,1324.15,999.28,129839.51,867.75,1362.68,1232.32,79928.98,8119.29,2547.86,4966.09,13602329.87,4863.6,41399.55,28045494.93,9270.57,1474837.9,43611.86,12985.47,1461.13
2013-07-31,1314.5,989.95,129287.64,867.06,1351.37,1221.37,79928.16,8056.44,2553.35,4929.9,13509773.75,4828.16,41143.83,27834537.5,9201.37,1476741.91,43427.66,13025.71,1464.71
2013-08-01,1315.0,993.69,130480.86,867.39,1358.2,1227.95,79248.47,8061.61,2553.86,4931.78,13518200.0,4829.99,41166.07,27825400.0,9192.9,1477533.81,43510.72,13103.32,1473.14
2013-08-02,1309.25,985.66,129308.08,857.26,1357.36,1215.11,79746.4,8024.92,2526.2,4910.21,13465636.25,4808.87,41123.53,27670998.75,9152.7,1471106.03,43054.34,12914.44,1469.33
2013-08-05,1304.75,985.46,128635.3,851.14,1356.81,1215.51,79426.66,7991.2,2521.95,4893.33,13419353.75,4792.35,40871.29,27556320.0,9126.53,1453360.9,42933.43,12873.84,1465.11
2013-08-06,1280.5,962.09,124983.2,832.36,1328.39,1184.33,78683.52,7838.84,2468.42,4802.26,13169942.5,4703.34,40194.89,27012147.5,8956.9,1428525.61,42189.13,12694.56,1426.18
2013-08-07,1282.5,962.91,123870.25,826.51,1336.94,1183.68,78495.4,7847.87,2474.07,4809.89,13190512.5,4710.62,40302.55,27035100.0,8963.01,1434668.5,42318.0,12701.88,1426.82
2013-08-08,1298.25,969.89,124495.67,834.62,1345.64,1193.48,79017.97,7948.53,2490.3,4868.96,13352501.25,4768.47,40583.29,27406057.5,9068.08,1444952.25,42717.29,12744.92,1423.75
2013-08-09,1309.0,980.41,125997.78,842.99,1348.47,1206.31,79672.27,8015.01,2507.0,4909.27,13463065.0,4807.96,40873.51,27619900.0,9143.17,1455967.85,43008.83,12740.5,1422.52
2013-08-12,1341.0,1008.76,129493.65,866.28,1381.43,1243.31,81995.43,8210.0,2575.86,5029.29,13798890.0,4925.49,41872.71,28301805.0,9372.18,1492935.04,44234.22,13194.1,1461.5
2013-08-13,1328.5,1003.66,130452.05,859.23,1374.13,1240.95,81151.41,8132.68,2568.52,4982.41,13670265.0,4879.58,41515.63,28031350.0,9284.82,1481576.22,44013.86,13260.09,1461.66
2013-08-14,1326.5,999.89,130069.95,853.69,1369.28,1239.02,81480.25,8117.65,2562.13,4974.91,13653001.25,4872.23,41585.76,27979201.25,9270.84,1483922.13,43884.59,13179.64,1450.04
2013-08-15,1329.75,1003.47,130096.08,854.76,1375.89,1242.78,81679.88,8128.1,2584.24,4987.09,13762912.5,4884.17,41587.92,28047751.88,9293.56,1487557.82,43885.06,13335.73,1464.08
2013-08-16,1369.25,1026.96,133604.56,876.97,1417.24,1267.58,84496.41,8372.96,2652.51,5135.23,14219661.25,5029.25,42850.68,28887751.88,9569.62,1524796.6,44998.34,13700.78,1488.23
2013-08-19,1365.0,1022.43,133735.86,871.06,1409.7,1262.56,85919.91,8357.76,2662.84,5118.95,14318850.0,5013.64,42826.88,28794675.0,9538.55,1522725.48,44946.02,13885.8,1492.05
2013-08-20,1372.5,1022.23,133324.65,875.4,1425.55,1259.61,87229.23,8406.01,2675.89,5147.08,14665162.5,5041.19,43432.75,28959750.0,9590.96,1538400.94,45211.16,13936.36,1511.48
2013-08-21,1363.0,1018.91,133144.65,868.79,1423.72,1254.57,87627.26,8346.19,2686.54,5111.59,14686325.0,5006.3,43343.38,28759300.0,9522.33,1522879.63,45032.01,13948.6,1511.17
2013-08-22,1375.5,1030.72,135631.17,883.26,1445.86,1271.99,89049.86,8419.57,2738.21,5158.47,14879471.25,5052.21,44160.42,29040243.75,9610.27,1544617.66,45455.12,14138.63,1524.52
2013-08-23,1377.5,1027.72,135642.41,883.38,1449.75,1266.4,88173.77,8431.68,2740.4,5165.97,14849450.0,5059.63,43969.8,29147900.0,9624.25,1538598.56,45428.77,14029.49,1525.3
2013-08-26,1377.5,1029.95,135731.95,884.23,1448.23,1271.5,88828.07,8433.74,2740.54,5166.18,14938987.5,5059.56,43997.33,29134125.0,9623.7,1532675.24,45483.31,14129.71,1522.18
2013-08-27,1419.25,1059.66,137958.18,913.32,1490.99,1302.8,93620.82,8688.22,2889.02,5322.83,15505306.25,5212.9,45671.45,30045522.5,9915.38,1584344.19,47096.94,14778.29,1583.1
2013-08-28,1419.5,1064.05,138692.23,913.68,1488.49,1307.79,96731.81,8687.62,2919.49,5323.76,15536427.5,5213.82,45814.35,30047266.25,9915.21,1583345.51,47125.25,14689.91,1587.19
2013-08-29,1407.75,1064.5,138571.87,908.7,1480.04,1311.46,94023.61,8616.13,2857.52,5279.84,15393746.25,5170.74,45308.43,29780951.25,9834.05,1562215.16,46767.2,14528.68,1577.13
2013-08-30,1394.75,1057.75,136845.88,901.64,1471.32,1300.46,92151.12,8535.17,2842.85,5231.08,15230670.0,5122.99,44896.98,29505936.25,9743.23,1548241.97,46449.35,14283.63,1565.99
2013-09-02,1392.25,1055.65,138326.99,894.53,1467.85,1300.78,92034.68,8520.01,2807.4,5221.63,15266021.25,5113.73,44649.45,29453048.75,9725.07,1532101.45,46461.46,14239.24,1550.13
2013-09-03,1399.5,1063.69,139677.09,901.07,1475.14,1312.66,95124.0,8565.78,2884.72,5248.82,15485467.5,5140.43,44944.93,29599425.0,9775.72,1536510.91,46869.31,14474.68,1544.53
2013-09-04,1390.0,1053.23,138353.63,889.4,1457.41,1301.32,93053.54,8506.94,2857.63,5213.26,15380350.0,5105.54,44792.74,29419350.0,9598.16,1521424.23,46335.85,14203.71,1514.57
2013-09-05,1385.0,1055.72,138548.46,888.42,1455.84,1308.48,91638.52,8476.06,2866.12,5194.58,15325025.0,5087.17,44749.35,29299675.0,9563.63,1521249.38,46309.54,14134.62,1517.56
2013-09-06,1387.0,1054.11,137208.96,887.45,1440.19,1301.91,90578.02,8489.13,2842.86,5202.08,15499725.0,5094.52,44931.85,29341985.0,9577.44,1517100.33,46206.51,13907.45,1508.51
2013-09-09,1390.0,1048.82,138409.25,884.2,1441.5,1295.55,90773.94,8508.19,2817.88,5213.19,15512400.0,5105.47,44709.34,29384600.0,9584.4,1510651.73,46018.45,13871.5,1507.76
2013-09-10,1358.25,1023.82,136402.24,863.94,1406.53,1269.62,86870.26,8312.49,2727.91,5094.18,15259938.75,4988.85,43667.73,28679448.75,9365.74,1472512.78,44745.15,13553.16,1460.09
2013-09-11,1363.75,1025.26,136354.52,862.4,1409.16,1269.65,86332.18,8344.1,2752.93,5114.81,15471743.75,5009.12,43612.72,28792171.88,9403.4,1481748.34,44806.33,13502.35,1463.96
2013-09-12,1328.0,997.86,131618.06,839.18,1370.03,1232.92,84553.76,8124.7,2679.64,4980.73,15072800.0,4877.74,42150.71,28040720.0,9155.43,1440813.54,43329.65,13182.72,1431.65
2013-09-13,1318.5,994.38,130973.19,831.02,1362.8,1230.49,83582.99,8067.64,2675.37,4944.97,15044085.0,4842.92,42007.39,27840127.5,9089.94,1433242.33,42859.48,13102.92,1426.56
2013-09-16,1324.0,991.57,130797.95,830.85,1365.24,1225.3,83193.53,8103.28,2641.18,4965.53,15063810.0,4863.05,42010.51,27969500.0,9127.06,1432931.97,42707.93,12983.34,1417.33
2013-09-17,1312.25,983.03,130365.46,825.19,1350.5,1217.37,82973.56,8032.94,2632.64,4921.4,15018701.25,4819.89,41663.94,27711439.38,9046.06,1422511.68,42282.0,12866.28,1402.58
2013-09-18,1301.0,974.68,128720.92,814.68,1342.31,1204.01,82307.76,7963.68,2600.83,4879.27,14928975.0,4778.57,41215.67,27509645.0,8968.18,1410316.4,41989.77,12778.42,1391.52
2013-09-19,1365.5,1008.31,135833.1,850.12,1396.02,1243.08,84572.24,8358.5,2675.9,5120.97,15406253.75,5015.41,42289.52,28859842.5,9412.05,1480236.0,43239.24,13199.95,1443.06
2013-09-20,1349.25,998.74,134419.03,843.25,1387.91,1229.98,84105.49,8259.03,2671.58,5060.23,15313987.5,4955.79,41759.28,28482667.5,9300.04,1462620.6,42933.12,13318.45,1437.36
2013-09-23,1323.0,980.54,130573.47,825.2,1362.16,1205.32,82680.88,8098.08,2627.08,4961.58,15141735.0,4859.31,41343.75,27928530.0,9119.11,1420835.79,42070.39,13032.87,1400.82
2013-09-24,1314.25,974.06,129683.6,822.2,1353.61,1197.35,82449.45,8044.52,2625.08,4928.9,15074447.5,4827.24,41168.88,27756960.0,9058.4,1409270.02,41900.32,12962.78,1399.11
2013-09-25,1322.75,979.27,130542.18,823.22,1361.84,1204.89,82480.07,8095.23,2654.16,4960.64,15191783.75,4858.39,41428.52,27936480.0,9116.46,1424932.44,42444.4,13148.99,1412.06
2013-09-26,1333.0,988.8,131907.0,832.94,1377.19,1214.43,82732.63,8159.83,2690.99,4999.22,15272847.5,4896.04,41562.93,28146295.0,9186.7,1433108.11,43065.89,13352.66,1424.37
2013-09-27,1341.0,990.29,131759.94,831.81,1381.56,1212.93,83752.14,8207.19,2722.83,5029.22,15471787.5,4925.43,41973.28,28313203.5,9241.84,1439764.52,43359.55,13513.93,1439.54
2013-09-30,1326.5,979.94,130162.81,819.13,1363.51,1199.49,83045.53,8120.83,2683.31,4974.71,15360870.0,4872.17,41492.92,28005731.25,9141.64,1425556.13,42963.33,13349.56,1418.64
2013-10-01,1290.75,954.31,126622.56,796.59,1332.76,1169.74,80587.97,7901.97,2596.28,4840.57,14882347.5,4741.05,40193.95,27260640.0,8895.27,1385942.81,41613.12,13007.85,1375.33
2013-10-02,1306.25,961.15,127058.92,804.91,1350.47,1177.52,81555.72,7996.86,2615.31,4898.76,15061062.5,4797.99,40911.74,27594531.25,9001.69,1402912.5,42080.5,13116.71,1394.45
2013-10-03,1316.0,965.98,128033.63,813.83,1357.32,1184.4,81282.74,8056.55,2638.91,4935.2,15170190.0,4833.73,41157.89,27800500.0,9068.36,1413384.0,42212.66,13262.32,1402.54
2013-10-04,1309.75,963.37,127222.56,814.85,1349.5,1182.97,80798.46,8018.29,2607.84,4911.69,15091594.38,4810.71,40995.16,27661920.0,9025.29,1401858.11,42143.17,13112.89,1386.2
2013-10-07,1323.5,975.21,128425.81,823.1,1363.2,1197.3,81851.84,8102.47,2634.23,4963.59,15253337.5,4861.21,41557.89,27958937.5,9119.64,1418163.21,42682.88,13200.26,1404.32
2013-10-08,1329.5,977.83,128895.02,825.49,1372.91,1200.74,82249.5,8138.0,2634.54,4986.09,15310522.0,4883.25,41679.81,28079040.0,9160.99,1427583.73,42812.55,13216.56,1405.91
2013-10-09,1304.0,964.75,126742.27,818.53,1355.83,1186.57,80730.62,7981.91,2588.11,4890.46,15038380.0,4789.59,40991.24,27533960.0,8985.02,1400202.47,42187.65,13030.22,1380.99
2013-10-10,1298.5,960.25,127369.86,813.9,1348.3,1182.8,79974.61,7941.37,2566.22,4869.83,14919765.0,4769.39,40792.37,27398350.0,8946.86,1394264.38,41797.41,12878.2,1373.13
2013-10-11,1265.5,933.09,124404.97,793.59,1314.28,1151.48,77366.34,7745.62,2512.78,4746.07,14382407.5,4648.18,39559.52,26702050.0,8719.48,1355856.58,40861.4,12553.0,1337.31
2013-10-14,1285.5,946.19,126126.82,802.71,1330.04,1166.27,79026.1,7851.71,2556.02,4821.07,14609707.5,4721.64,40274.7,27130477.5,8857.29,1377445.26,41502.69,12802.29,1356.16
2013-10-15,1270.5,940.87,125264.93,795.58,1317.32,1162.25,78596.29,7753.35,2523.15,4764.82,14439232.5,4666.55,39741.24,26813902.5,8753.93,1355369.15,40978.06,12651.96,1333.51
2013-10-16,1273.5,943.93,125904.57,799.46,1317.94,1166.46,78781.88,7767.71,2514.78,4776.07,14473327.5,4677.56,39822.33,26896320.0,8774.6,1357009.7,40972.94,12573.9,1336.38
